Id,paxCount,salesChannel,tripTypeDesc,purchaseLead,lengthOfStay,flightHour,flightDay,rout,geoNetworkCountry,baggageCategory,seatCategory,fnbCategory,insFlag,flightDurationHour,insFlagT,seatCategoryT,fnbCategoryT
39034,2,Internet,RoundTrip,65,5,8,Sat,ICNKBR,South Korea,1,0,1,1,6.62,Yes,No,Yes
39035,2,Internet,RoundTrip,17,5,5,Wed,ICNKBR,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39036,1,Internet,RoundTrip,390,5,11,Thu,ICNKBR,South Korea,1,1,1,0,6.62,No,Yes,Yes
39037,1,Internet,RoundTrip,56,5,6,Tue,ICNKBR,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39038,2,Internet,RoundTrip,2,5,11,Sat,ICNKBR,South Korea,1,1,0,1,6.62,Yes,Yes,No
39039,2,Mobile,RoundTrip,33,5,7,Sun,ICNKBR,South Korea,1,1,1,0,6.62,No,Yes,Yes
39040,2,Internet,RoundTrip,98,5,10,Tue,ICNKBR,South Korea,1,0,1,1,6.62,Yes,No,Yes
39041,3,Mobile,RoundTrip,125,5,4,Sun,ICNKBR,South Korea,1,0,0,0,6.62,No,No,No
39042,5,Internet,RoundTrip,72,5,4,Sun,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39043,2,Internet,RoundTrip,20,5,14,Mon,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39044,2,Internet,RoundTrip,181,5,6,Sun,ICNKBV,South Korea,1,0,1,0,6.62,No,No,Yes
39045,2,Internet,RoundTrip,73,5,16,Thu,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39046,2,Internet,RoundTrip,31,5,17,Fri,ICNKBV,South Korea,1,0,1,0,6.62,No,No,Yes
39047,2,Internet,RoundTrip,40,5,5,Tue,ICNKBV,South Korea,1,0,1,0,6.62,No,No,Yes
39048,1,Internet,RoundTrip,51,5,7,Wed,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39049,1,Internet,RoundTrip,43,5,4,Mon,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39050,2,Internet,RoundTrip,20,5,14,Tue,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39051,2,Internet,RoundTrip,167,5,6,Sat,ICNKBV,South Korea,0,1,1,0,6.62,No,Yes,Yes
39052,2,Internet,RoundTrip,114,5,1,Wed,ICNKBV,South Korea,0,0,0,0,6.62,No,No,No
39053,3,Internet,RoundTrip,76,5,14,Sun,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39054,2,Internet,RoundTrip,79,5,13,Fri,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39055,2,Internet,RoundTrip,41,5,15,Mon,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39056,4,Internet,RoundTrip,69,5,14,Wed,ICNKBV,South Korea,1,0,1,0,6.62,No,No,Yes
39057,2,Internet,RoundTrip,34,5,8,Wed,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39058,6,Internet,RoundTrip,47,5,11,Tue,ICNKBV,South Korea,0,0,0,0,6.62,No,No,No
39059,1,Internet,RoundTrip,136,5,14,Wed,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39060,2,Mobile,RoundTrip,51,5,3,Mon,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39061,4,Internet,RoundTrip,67,5,7,Thu,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39062,6,Internet,RoundTrip,47,5,11,Tue,ICNKBV,South Korea,0,1,1,0,6.62,No,Yes,Yes
39063,1,Internet,RoundTrip,136,5,22,Wed,ICNKBV,South Korea,1,0,0,0,6.62,No,No,No
39064,1,Internet,RoundTrip,137,5,12,Tue,ICNKBV,Singapore,0,0,0,0,6.62,No,No,No
39065,2,Internet,RoundTrip,91,5,12,Sun,ICNKBV,South Korea,1,1,1,0,6.62,No,Yes,Yes
39066,2,Internet,RoundTrip,12,5,1,Tue,ICNKCH,South Korea,0,0,0,1,6.62,Yes,No,No
39067,2,Mobile,RoundTrip,163,5,4,Sat,ICNKCH,Malaysia,1,0,0,0,6.62,No,No,No
39068,1,Internet,RoundTrip,41,5,2,Sat,ICNKCH,Malaysia,1,0,0,1,6.62,Yes,No,No
39069,2,Internet,RoundTrip,19,5,23,Sat,ICNKCH,Malaysia,1,1,0,0,6.62,No,Yes,No
39070,2,Internet,RoundTrip,156,5,8,Tue,ICNKCH,Malaysia,1,0,1,0,6.62,No,No,Yes
39071,2,Internet,RoundTrip,15,5,2,Mon,ICNKCH,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39072,1,Mobile,RoundTrip,2,5,5,Fri,ICNKCH,Malaysia,0,0,0,0,6.62,No,No,No
39073,1,Mobile,RoundTrip,71,5,5,Tue,ICNKCH,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39074,1,Internet,RoundTrip,26,5,11,Thu,ICNKCH,Malaysia,1,0,0,1,6.62,Yes,No,No
39075,1,Mobile,RoundTrip,128,5,10,Tue,ICNKCH,Malaysia,1,0,0,0,6.62,No,No,No
39076,3,Internet,RoundTrip,113,5,3,Fri,ICNKCH,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39077,3,Internet,RoundTrip,27,5,13,Tue,ICNKCH,South Korea,1,1,0,1,6.62,Yes,Yes,No
39078,1,Internet,RoundTrip,27,5,5,Mon,ICNKCH,South Korea,1,0,1,0,6.62,No,No,Yes
39079,1,Internet,RoundTrip,224,5,17,Sun,ICNKCH,Malaysia,1,0,1,0,6.62,No,No,Yes
39080,1,Internet,RoundTrip,237,5,9,Tue,ICNKCH,Malaysia,0,1,0,1,6.62,Yes,Yes,No
39081,2,Internet,RoundTrip,83,5,7,Wed,ICNKCH,Malaysia,1,1,0,0,6.62,No,Yes,No
39082,4,Internet,RoundTrip,15,5,2,Mon,ICNKCH,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39083,1,Internet,RoundTrip,377,5,7,Sun,ICNKCH,Malaysia,1,0,0,1,6.62,Yes,No,No
39084,1,Internet,RoundTrip,325,5,14,Tue,ICNKCH,Malaysia,1,0,0,0,6.62,No,No,No
39085,2,Internet,RoundTrip,120,5,5,Thu,ICNKCH,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39086,2,Internet,RoundTrip,210,5,21,Thu,ICNKCH,Malaysia,1,0,1,0,6.62,No,No,Yes
39087,1,Internet,RoundTrip,12,5,9,Thu,ICNKCH,Singapore,1,0,0,0,6.62,No,No,No
39088,1,Mobile,RoundTrip,15,5,13,Sun,ICNKCH,Malaysia,0,0,1,0,6.62,No,No,Yes
39089,2,Internet,RoundTrip,47,5,9,Sat,ICNKNO,Malaysia,1,0,1,0,6.62,No,No,Yes
39090,4,Internet,RoundTrip,323,5,11,Mon,ICNKNO,South Korea,1,0,1,0,6.62,No,No,Yes
39091,1,Mobile,RoundTrip,290,5,15,Sun,ICNKNO,Indonesia,0,0,1,0,6.62,No,No,Yes
39092,2,Internet,RoundTrip,40,5,6,Thu,ICNKNO,South Korea,1,1,1,0,6.62,No,Yes,Yes
39093,1,Mobile,RoundTrip,290,5,15,Sun,ICNKNO,Indonesia,0,0,1,0,6.62,No,No,Yes
39094,1,Internet,RoundTrip,164,5,9,Tue,ICNKNO,Indonesia,1,0,0,0,6.62,No,No,No
39095,4,Internet,RoundTrip,323,5,11,Mon,ICNKNO,South Korea,1,0,1,0,6.62,No,No,Yes
39096,2,Internet,RoundTrip,259,5,9,Thu,ICNKNO,Indonesia,0,0,0,0,6.62,No,No,No
39097,4,Internet,RoundTrip,11,5,4,Sun,ICNKNO,Indonesia,1,1,0,0,6.62,No,Yes,No
39098,9,Internet,RoundTrip,110,5,4,Sat,ICNKNO,Indonesia,0,0,0,0,6.62,No,No,No
39099,1,Internet,RoundTrip,52,5,16,Tue,ICNKNO,Indonesia,0,0,0,0,6.62,No,No,No
39100,1,Internet,RoundTrip,2,5,3,Tue,ICNKNO,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39101,2,Internet,RoundTrip,54,5,8,Wed,ICNKNO,Indonesia,1,0,1,0,6.62,No,No,Yes
39102,1,Internet,RoundTrip,359,5,8,Mon,ICNKNO,Indonesia,1,0,0,0,6.62,No,No,No
39103,4,Internet,RoundTrip,82,5,13,Sun,ICNKNO,South Korea,1,0,0,0,6.62,No,No,No
39104,1,Internet,RoundTrip,54,5,7,Wed,ICNKNO,Indonesia,1,0,1,0,6.62,No,No,Yes
39105,1,Internet,RoundTrip,359,5,8,Mon,ICNKNO,Indonesia,1,0,0,0,6.62,No,No,No
39106,1,Internet,RoundTrip,60,5,10,Wed,ICNKNO,South Korea,0,0,0,0,6.62,No,No,No
39107,2,Internet,RoundTrip,54,5,8,Wed,ICNKNO,Indonesia,1,0,1,0,6.62,No,No,Yes
39108,1,Internet,RoundTrip,10,5,7,Thu,ICNKNO,South Korea,0,1,1,0,6.62,No,Yes,Yes
39109,2,Internet,RoundTrip,52,5,15,Tue,ICNKNO,Indonesia,0,0,0,0,6.62,No,No,No
39110,2,Internet,RoundTrip,122,5,5,Fri,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39111,2,Internet,RoundTrip,38,5,7,Mon,ICNLGK,South Korea,0,1,0,0,6.62,No,Yes,No
39112,1,Internet,RoundTrip,109,5,4,Sun,ICNLGK,South Korea,1,0,0,1,6.62,Yes,No,No
39113,2,Internet,RoundTrip,7,5,3,Thu,ICNLGK,South Korea,1,0,0,1,6.62,Yes,No,No
39114,3,Internet,RoundTrip,114,5,15,Mon,ICNLGK,South Korea,1,1,0,0,6.62,No,Yes,No
39115,1,Internet,RoundTrip,109,5,4,Sun,ICNLGK,South Korea,1,0,0,1,6.62,Yes,No,No
39116,2,Mobile,RoundTrip,120,5,6,Fri,ICNLGK,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39117,1,Internet,RoundTrip,77,5,10,Fri,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39118,2,Internet,RoundTrip,126,5,13,Mon,ICNLGK,South Korea,0,0,0,1,6.62,Yes,No,No
39119,3,Internet,RoundTrip,302,5,1,Tue,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39120,2,Internet,CircleTrip,30,5,19,Tue,ICNLGK,China,0,0,0,0,6.62,No,No,No
39121,2,Internet,RoundTrip,46,5,13,Mon,ICNLGK,South Korea,0,0,0,1,6.62,Yes,No,No
39122,2,Internet,RoundTrip,25,5,6,Thu,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39123,2,Mobile,RoundTrip,45,5,5,Thu,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39124,4,Internet,RoundTrip,98,5,15,Sun,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39125,4,Internet,RoundTrip,29,5,16,Wed,ICNLGK,South Korea,0,0,1,0,6.62,No,No,Yes
39126,1,Mobile,RoundTrip,109,5,5,Sun,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39127,3,Internet,RoundTrip,371,5,6,Thu,ICNLGK,South Korea,1,0,0,0,6.62,No,No,No
39128,1,Internet,RoundTrip,217,5,13,Sun,ICNLGK,South Korea,0,1,0,0,6.62,No,Yes,No
39129,4,Internet,RoundTrip,99,5,14,Wed,ICNLGK,South Korea,1,0,1,0,6.62,No,No,Yes
39130,2,Internet,RoundTrip,95,5,23,Wed,ICNLGK,South Korea,1,0,1,1,6.62,Yes,No,Yes
39131,1,Internet,RoundTrip,47,5,13,Thu,ICNMAA,South Korea,1,1,1,0,6.62,No,Yes,Yes
39132,1,Internet,RoundTrip,69,5,7,Tue,ICNMAA,India,1,0,0,0,6.62,No,No,No
39133,1,Internet,RoundTrip,65,5,3,Mon,ICNMAA,India,0,0,0,0,6.62,No,No,No
39134,1,Internet,RoundTrip,48,5,11,Fri,ICNMAA,India,1,0,1,0,6.62,No,No,Yes
39135,1,Internet,RoundTrip,48,5,12,Fri,ICNMAA,South Korea,1,0,1,0,6.62,No,No,Yes
39136,1,Internet,RoundTrip,47,5,13,Thu,ICNMAA,South Korea,1,1,1,0,6.62,No,Yes,Yes
39137,2,Internet,RoundTrip,133,5,7,Wed,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39138,1,Internet,RoundTrip,6,5,5,Fri,ICNMEL,South Korea,1,1,0,0,8.83,No,Yes,No
39139,1,Internet,RoundTrip,19,5,13,Thu,ICNMEL,Australia,0,0,0,0,8.83,No,No,No
39140,1,Internet,RoundTrip,7,5,14,Fri,ICNMEL,Australia,1,1,1,0,8.83,No,Yes,Yes
39141,1,Internet,RoundTrip,34,5,9,Sat,ICNMEL,Australia,1,1,0,0,8.83,No,Yes,No
39142,1,Internet,RoundTrip,44,5,14,Mon,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39143,2,Internet,OneWay,232,5,6,Sun,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39144,2,Internet,RoundTrip,43,5,3,Mon,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39145,1,Internet,RoundTrip,46,5,5,Mon,ICNMEL,South Korea,0,1,1,0,8.83,No,Yes,Yes
39146,1,Mobile,RoundTrip,263,5,2,Sat,ICNMEL,Australia,1,0,0,0,8.83,No,No,No
39147,1,Internet,RoundTrip,29,5,7,Sun,ICNMEL,Australia,1,1,0,0,8.83,No,Yes,No
39148,2,Internet,RoundTrip,404,5,5,Tue,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39149,2,Internet,RoundTrip,13,5,11,Sun,ICNMEL,Australia,0,0,0,0,8.83,No,No,No
39150,3,Internet,RoundTrip,111,5,14,Mon,ICNMEL,South Korea,0,1,1,0,8.83,No,Yes,Yes
39151,1,Internet,RoundTrip,86,5,11,Mon,ICNMEL,Australia,1,0,1,0,8.83,No,No,Yes
39152,1,Internet,RoundTrip,93,5,5,Fri,ICNMEL,South Korea,0,0,0,0,8.83,No,No,No
39153,2,Internet,RoundTrip,20,5,23,Mon,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39154,1,Internet,RoundTrip,240,5,2,Fri,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39155,1,Mobile,RoundTrip,115,5,6,Mon,ICNMEL,South Korea,1,0,1,0,8.83,No,No,Yes
39156,1,Internet,RoundTrip,39,5,4,Sun,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39157,2,Internet,RoundTrip,242,5,5,Wed,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39158,1,Internet,RoundTrip,148,5,6,Wed,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39159,2,Internet,RoundTrip,44,5,3,Thu,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39160,1,Internet,RoundTrip,240,5,9,Mon,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39161,1,Internet,RoundTrip,29,5,14,Mon,ICNMEL,Australia,0,0,0,0,8.83,No,No,No
39162,2,Internet,RoundTrip,91,5,22,Thu,ICNMEL,South Korea,1,0,0,0,8.83,No,No,No
39163,1,Internet,RoundTrip,29,5,7,Sun,ICNMEL,Australia,1,1,0,0,8.83,No,Yes,No
39164,1,Internet,RoundTrip,217,5,14,Tue,ICNMEL,South Korea,1,1,1,0,8.83,No,Yes,Yes
39165,1,Internet,RoundTrip,241,5,18,Sun,ICNMEL,South Korea,0,0,1,0,8.83,No,No,Yes
39166,1,Internet,RoundTrip,36,5,11,Tue,ICNMEL,Australia,0,0,0,0,8.83,No,No,No
39167,2,Internet,RoundTrip,205,5,3,Wed,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39168,2,Internet,RoundTrip,183,5,14,Mon,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39169,2,Internet,RoundTrip,113,5,13,Wed,ICNMLE,South Korea,1,1,0,1,6.62,Yes,Yes,No
39170,2,Internet,RoundTrip,171,5,13,Fri,ICNMLE,South Korea,0,1,0,0,6.62,No,Yes,No
39171,2,Mobile,RoundTrip,79,5,15,Mon,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39172,2,Internet,RoundTrip,206,5,17,Wed,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39173,2,Internet,RoundTrip,36,5,15,Mon,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39174,2,Internet,RoundTrip,95,5,7,Tue,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39175,2,Internet,RoundTrip,33,5,9,Thu,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39176,2,Internet,RoundTrip,230,5,12,Mon,ICNMLE,South Korea,1,1,0,0,6.62,No,Yes,No
39177,2,Internet,RoundTrip,183,5,17,Wed,ICNMLE,South Korea,1,0,0,1,6.62,Yes,No,No
39178,2,Internet,RoundTrip,55,5,11,Mon,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39179,2,Internet,RoundTrip,88,5,11,Tue,ICNMLE,South Korea,1,0,1,0,6.62,No,No,Yes
39180,2,Internet,RoundTrip,103,5,23,Mon,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39181,4,Internet,RoundTrip,195,5,23,Sun,ICNMLE,South Korea,0,1,1,1,6.62,Yes,Yes,Yes
39182,2,Internet,RoundTrip,237,5,14,Wed,ICNMLE,South Korea,1,1,0,0,6.62,No,Yes,No
39183,1,Internet,RoundTrip,23,5,13,Tue,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39184,2,Mobile,RoundTrip,134,5,9,Sun,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39185,2,Internet,RoundTrip,196,5,23,Mon,ICNMLE,South Korea,0,1,1,1,6.62,Yes,Yes,Yes
39186,2,Internet,RoundTrip,264,5,10,Mon,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39187,2,Internet,RoundTrip,16,5,17,Sun,ICNMLE,South Korea,1,0,1,0,6.62,No,No,Yes
39188,2,Internet,RoundTrip,87,5,16,Thu,ICNMLE,South Korea,1,1,0,0,6.62,No,Yes,No
39189,2,Internet,RoundTrip,90,5,15,Mon,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39190,2,Internet,RoundTrip,2,5,5,Mon,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39191,2,Mobile,RoundTrip,13,5,8,Mon,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39192,1,Internet,RoundTrip,35,5,10,Tue,ICNMLE,Indonesia,1,1,1,0,6.62,No,Yes,Yes
39193,3,Internet,RoundTrip,80,5,18,Thu,ICNMLE,South Korea,1,0,1,1,6.62,Yes,No,Yes
39194,1,Internet,RoundTrip,389,5,13,Tue,ICNMLE,South Korea,1,1,0,1,6.62,Yes,Yes,No
39195,1,Internet,RoundTrip,17,5,9,Wed,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39196,2,Mobile,RoundTrip,351,5,6,Tue,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39197,2,Internet,RoundTrip,94,5,8,Thu,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39198,1,Internet,RoundTrip,53,5,15,Mon,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39199,2,Internet,RoundTrip,109,5,22,Tue,ICNMLE,South Korea,1,0,1,0,6.62,No,No,Yes
39200,2,Internet,RoundTrip,40,5,12,Tue,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39201,2,Internet,RoundTrip,105,5,11,Thu,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39202,2,Internet,RoundTrip,100,5,2,Fri,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39203,2,Internet,RoundTrip,18,5,1,Tue,ICNMLE,South Korea,1,1,0,1,6.62,Yes,Yes,No
39204,3,Internet,RoundTrip,173,5,13,Tue,ICNMLE,South Korea,1,0,1,0,6.62,No,No,Yes
39205,2,Internet,RoundTrip,244,5,14,Sun,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39206,2,Internet,RoundTrip,56,5,8,Tue,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39207,2,Internet,RoundTrip,224,5,12,Sun,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39208,2,Internet,RoundTrip,57,5,22,Sun,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39209,2,Internet,RoundTrip,171,5,13,Thu,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39210,1,Internet,RoundTrip,352,5,2,Thu,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39211,2,Internet,RoundTrip,165,5,14,Wed,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39212,2,Mobile,RoundTrip,82,5,7,Mon,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39213,2,Internet,RoundTrip,30,5,9,Fri,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39214,2,Mobile,RoundTrip,434,5,2,Sun,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39215,2,Internet,RoundTrip,22,5,13,Fri,ICNMLE,South Korea,0,1,0,1,6.62,Yes,Yes,No
39216,2,Internet,RoundTrip,208,5,14,Tue,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39217,2,Internet,RoundTrip,73,5,1,Thu,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39218,1,Internet,RoundTrip,223,5,14,Sat,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39219,2,Internet,RoundTrip,146,5,12,Tue,ICNMLE,South Korea,1,0,1,0,6.62,No,No,Yes
39220,2,Internet,RoundTrip,11,5,11,Sun,ICNMLE,China,1,0,0,0,6.62,No,No,No
39221,2,Internet,RoundTrip,244,5,23,Wed,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39222,2,Mobile,RoundTrip,58,5,3,Sun,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39223,2,Mobile,RoundTrip,54,5,14,Thu,ICNMLE,South Korea,0,1,0,0,6.62,No,Yes,No
39224,4,Internet,RoundTrip,202,5,3,Mon,ICNMLE,South Korea,0,1,0,0,6.62,No,Yes,No
39225,2,Internet,RoundTrip,20,5,6,Fri,ICNMLE,South Korea,1,0,1,1,6.62,Yes,No,Yes
39226,2,Internet,RoundTrip,78,5,7,Wed,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39227,2,Internet,RoundTrip,81,5,14,Sat,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39228,2,Internet,RoundTrip,300,5,11,Fri,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39229,2,Mobile,RoundTrip,92,5,16,Sat,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39230,1,Internet,RoundTrip,339,5,14,Wed,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39231,1,Mobile,RoundTrip,243,5,14,Thu,ICNMLE,South Korea,1,1,0,1,6.62,Yes,Yes,No
39232,3,Internet,RoundTrip,159,5,6,Sun,ICNMLE,South Korea,1,0,1,1,6.62,Yes,No,Yes
39233,2,Internet,RoundTrip,125,5,17,Mon,ICNMLE,South Korea,1,0,1,1,6.62,Yes,No,Yes
39234,2,Internet,RoundTrip,108,5,12,Wed,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39235,2,Internet,RoundTrip,69,5,2,Mon,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39236,2,Internet,RoundTrip,52,5,0,Thu,ICNMLE,South Korea,1,1,0,1,6.62,Yes,Yes,No
39237,3,Internet,RoundTrip,410,5,19,Sun,ICNMLE,South Korea,1,0,0,1,6.62,Yes,No,No
39238,2,Internet,RoundTrip,43,5,17,Wed,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39239,2,Internet,RoundTrip,222,5,3,Mon,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39240,2,Internet,RoundTrip,104,5,1,Mon,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39241,2,Mobile,RoundTrip,192,5,13,Sun,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39242,1,Internet,RoundTrip,112,5,5,Sat,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39243,4,Internet,RoundTrip,402,5,12,Wed,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39244,1,Mobile,RoundTrip,24,5,10,Fri,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39245,2,Internet,RoundTrip,162,5,5,Sun,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39246,3,Internet,RoundTrip,79,5,1,Fri,ICNMLE,South Korea,0,0,0,0,6.62,No,No,No
39247,1,Internet,RoundTrip,178,5,15,Mon,ICNMLE,South Korea,1,0,0,0,6.62,No,No,No
39248,2,Internet,RoundTrip,264,5,8,Mon,ICNMLE,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39249,2,Internet,RoundTrip,178,5,5,Mon,ICNMLE,South Korea,0,0,0,1,6.62,Yes,No,No
39250,2,Internet,RoundTrip,48,5,4,Sat,ICNMLE,United States,0,0,0,0,6.62,No,No,No
39251,1,Internet,RoundTrip,354,5,11,Sun,ICNMLE,South Korea,0,0,1,0,6.62,No,No,Yes
39252,2,Internet,RoundTrip,5,5,6,Fri,ICNMLE,South Korea,1,1,1,0,6.62,No,Yes,Yes
39253,2,Internet,RoundTrip,308,5,6,Mon,ICNMYY,Brunei,1,0,1,0,6.62,No,No,Yes
39254,2,Internet,RoundTrip,185,5,4,Fri,ICNMYY,Malaysia,1,0,0,1,6.62,Yes,No,No
39255,2,Internet,RoundTrip,79,5,12,Mon,ICNMYY,Brunei,1,1,1,0,6.62,No,Yes,Yes
39256,1,Internet,RoundTrip,43,5,8,Tue,ICNMYY,Malaysia,1,0,0,0,6.62,No,No,No
39257,1,Mobile,RoundTrip,399,5,12,Mon,ICNMYY,Malaysia,1,0,0,0,6.62,No,No,No
39258,2,Mobile,RoundTrip,210,5,14,Mon,ICNMYY,Malaysia,1,1,0,1,6.62,Yes,Yes,No
39259,2,Internet,RoundTrip,13,5,5,Fri,ICNMYY,Brunei,1,0,1,1,6.62,Yes,No,Yes
39260,4,Internet,RoundTrip,150,5,10,Tue,ICNMYY,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39261,1,Internet,RoundTrip,18,5,14,Mon,ICNOOL,South Korea,1,0,0,0,8.83,No,No,No
39262,1,Internet,OneWay,10,5,6,Tue,ICNOOL,South Korea,1,0,1,0,8.83,No,No,Yes
39263,1,Internet,RoundTrip,17,5,8,Fri,ICNOOL,South Korea,0,0,1,0,8.83,No,No,Yes
39264,2,Internet,RoundTrip,1,5,1,Tue,ICNOOL,Australia,1,1,0,0,8.83,No,Yes,No
39265,1,Mobile,RoundTrip,66,5,22,Sat,ICNOOL,Australia,1,0,0,0,8.83,No,No,No
39266,1,Internet,RoundTrip,2,5,2,Sun,ICNOOL,Australia,1,1,1,0,8.83,No,Yes,Yes
39267,3,Internet,RoundTrip,104,5,12,Tue,ICNOOL,Australia,1,0,1,0,8.83,No,No,Yes
39268,2,Internet,RoundTrip,4,5,4,Thu,ICNOOL,Australia,0,1,0,0,8.83,No,Yes,No
39269,4,Internet,RoundTrip,24,5,4,Mon,ICNOOL,South Korea,1,0,1,0,8.83,No,No,Yes
39270,1,Internet,RoundTrip,55,5,12,Thu,ICNOOL,Australia,0,0,0,0,8.83,No,No,No
39271,3,Internet,RoundTrip,96,5,12,Sun,ICNOOL,South Korea,1,0,1,0,8.83,No,No,Yes
